Production Order No.,Line No.,Item No.,Quantity,Unit of Measure,Location Code,Bin Code,EntryType,Date Time,User,Status,Error,Error Message
P00_G1251_050425,696000,J31100272,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,697000,KG,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,698000,P15_J31100301_050425,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,699000,G5501,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,700000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,701000,H221050,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,702000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,703000,H221084,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,704000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,705000,J31100301,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,706000,KG,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,707000,P15_J31100326_050425,8,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,708000,G1587,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,709000,KG,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,710000,H221003,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,711000,PC,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,712000,H221050,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,713000,PC,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,714000,J31100326,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,715000,KG,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,716000,P15_J31100355_050425,12,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,717000,G1434,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,718000,KG,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,719000,H221003,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,720000,PC,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,721000,H221050,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,722000,PC,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,723000,J31100355,3,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,724000,KG,3,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,725000,P15_J31100371_050425,6,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,726000,G15516,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,727000,KG,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,728000,H221003,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,729000,PC,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,730000,J31100371,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,731000,KG,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,732000,P15_J31100376_050425,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,733000,G1474,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,734000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,735000,H121014,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,736000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,737000,H221050,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,738000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,739000,J31100376,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,740000,KG,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,741000,P15_J31121002_050425,30,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,742000,G5704,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,743000,KG,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,744000,H121022,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,745000,PC,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,746000,H221050,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,747000,PC,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,748000,H221083,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,749000,PC,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,750000,J31121002,6,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,751000,KG,6,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,752000,P15_J31121005_050425,8,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,753000,G5705,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,754000,KG,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,755000,H221016,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,756000,PC,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,757000,H221050,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,758000,PC,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,759000,J31121005,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,760000,KG,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,761000,P15_J31121007_050425,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,762000,G1961-[M],1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,763000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,764000,H221050,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,765000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,766000,H221160,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,767000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,768000,J31121007,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,769000,KG,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,770000,P15_J31121009_050425,8,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,771000,G1928,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,772000,KG,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,773000,H221003,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,774000,PC,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,775000,H221050,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,776000,PC,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,777000,J31121009,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,778000,KG,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,779000,P15_J31121011_050425,32,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,780000,G19691,8,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,781000,KG,8,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,782000,H221050,8,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,783000,PC,8,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,784000,H221084,8,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,785000,PC,8,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,786000,J31121011,8,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,787000,KG,8,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,788000,P15_J31121018_050425,20,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,789000,G1962,5,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,790000,KG,5,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,791000,H221003,5,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,792000,PC,5,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,793000,H221050,5,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,794000,PC,5,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,795000,J31121018,5,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,796000,KG,5,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,797000,P16_G2001_050425,72,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,798000,G1232,28,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,799000,KG,28,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,800000,G1234,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,801000,KG,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,802000,G1471,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,803000,KG,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,804000,G2001,36,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,805000,KG,36,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,806000,P16_G2005_050425,134,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,807000,G1291,67,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,808000,KG,67,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,809000,G2005,67,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,810000,KG,67,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,811000,P16_G2007_050425,68,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,812000,G1269,8,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,813000,KG,8,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,814000,G1270,25,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,815000,KG,25,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,816000,G1315,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,817000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,818000,G2007,34,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,819000,KG,34,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,820000,P16_G2008_050425,20,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,821000,G1230,10,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,822000,KG,10,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,823000,G2008,10,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,824000,KG,10,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,825000,P16_G2009_050425,88,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,826000,G1464,44,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,827000,KG,44,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,828000,G2009,44,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,829000,KG,44,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,830000,P16_G2014_050425,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,831000,G1296,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,832000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,833000,G2014,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,834000,KG,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,835000,P16_G2019_050425,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,836000,G1237,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,837000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,838000,G2019,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,839000,KG,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,840000,P16_G2022_050425,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,841000,G1238,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,842000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,843000,G2022,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,844000,KG,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,845000,P16_G2038_050425,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,846000,G1933,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,847000,KG,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,848000,G2038,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,849000,KG,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,850000,P16_G2044_050425,48,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,851000,G1338,24,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,852000,KG,24,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,853000,G2044,24,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,854000,KG,24,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,855000,P16_G2054_050425,6,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,856000,G5513,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,857000,KG,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,858000,G2054,3,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,859000,KG,3,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,860000,P19_G2306_050425,204,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,861000,G2206,51,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,862000,KG,51,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,863000,H132005,51,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,864000,MTR,51,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,865000,H221165,51,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,866000,PC,51,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,867000,G2306,51,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,868000,KG,51,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,869000,P19_G2308_050425,8,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,870000,G2208,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,871000,KG,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,872000,H132012,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,873000,MTR,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,874000,H221165,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,875000,PC,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,876000,G2308,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,877000,KG,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,878000,P19_G2309_050425,16,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,879000,G2208,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,880000,KG,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,881000,H132003,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,882000,MTR,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,883000,H221165,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,884000,PC,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,885000,G2309,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,886000,KG,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,887000,P19_G2311_050425,88,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,888000,G2211,22,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,889000,KG,22,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,890000,H132012,22,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,891000,MTR,22,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,892000,H221165,22,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,893000,PC,22,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,894000,G2311,22,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,895000,KG,22,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,896000,P19_G2313_050425,64,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,897000,G2211,16,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,898000,KG,16,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,899000,H132008,16,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,900000,MTR,16,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,901000,H221165,16,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,902000,PC,16,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,903000,G2313,16,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,904000,KG,16,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,905000,P19_G2321_050425,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,906000,G2221,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,907000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,908000,H132012,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,909000,MTR,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,910000,H221165,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,911000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,912000,G2321,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,913000,KG,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,914000,P19_G2322_050425,112,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,915000,G2222,28,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,916000,KG,28,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,917000,H132012,28,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,918000,MTR,28,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,919000,H221165,28,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,920000,PC,28,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,921000,G2322,28,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,922000,KG,28,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,923000,P19_G2325_050425,8,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,924000,G2225,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,925000,KG,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,926000,H132012,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,927000,MTR,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,928000,H221165,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
